date,weekday,is_festival,guests,sales,assigned_staff,total_staff_level,staff_count
2000-08-13,Sunday,False,241,335472,"['David', 'Noah', 'Liam', 'Hannah', 'Riley', 'Quinn', 'Jack', 'Alice']",24,8
2000-08-14,Monday,False,217,352842,"['Eve', 'David', 'Jack', 'Paul', 'Charlie', 'Noah', 'Alice']",21,7
2000-08-15,Tuesday,False,118,220188,"['Bob', 'Alice', 'Frank', 'Olivia', 'Sophia']",11,5
2000-08-16,Wednesday,False,192,343872,"['Charlie', 'Tyler', 'Sophia', 'Riley', 'Bob', 'Kevin', 'Noah']",19,7
2000-08-17,Thursday,False,120,185280,"['Kevin', 'Bob', 'Liam', 'Jack', 'Alice']",12,5
2000-08-18,Friday,False,228,387372,"['Frank', 'Mia', 'Paul', 'David', 'Tyler', 'Sophia']",22,6
2000-08-19,Saturday,False,278,459812,"['Eve', 'Tyler', 'Noah', 'Ivy', 'Kevin', 'Alice', 'Uma', 'Jack']",27,8
2000-08-20,Sunday,False,137,115217,"['Hannah', 'Frank', 'Tyler', 'Olivia']",13,4
2000-08-21,Monday,False,207,215280,"['Mia', 'Grace', 'Alice', 'Olivia', 'Charlie', 'Uma']",20,6
2000-08-22,Tuesday,False,220,176000,"['Tyler', 'Alice', 'Liam', 'Paul', 'Olivia', 'Mia']",21,6
2000-08-23,Wednesday,False,88,132704,"['Liam', 'Riley', 'Bob']",8,3
2000-08-24,Thursday,False,147,234465,"['Jack', 'Ivy', 'Tyler', 'Olivia']",14,4
2000-08-25,Friday,False,234,383760,"['Uma', 'Riley', 'Olivia', 'Noah', 'Hannah', 'Charlie', 'Jack', 'Frank']",23,8
2000-08-26,Saturday,False,175,315000,"['Charlie', 'Noah', 'Hannah', 'Eve', 'Olivia']",17,5
2000-08-27,Sunday,False,186,298158,"['Uma', 'Mia', 'Paul', 'Grace', 'Alice']",18,5
2000-08-28,Monday,False,222,148740,"['Quinn', 'Kevin', 'Liam', 'Jack', 'Bob', 'David', 'Frank']",22,7
2000-08-29,Tuesday,False,137,150700,"['Alice', 'Liam', 'Quinn', 'Riley']",12,4
2000-08-30,Wednesday,False,235,198105,"['Bob', 'Charlie', 'Tyler', 'Paul', 'Uma', 'Jack', 'Kevin']",23,7
2000-08-31,Thursday,False,131,247197,"['David', 'Hannah', 'Uma']",13,3
2000-09-01,Friday,False,190,277970,"['Sophia', 'Jack', 'Hannah', 'Alice', 'Ivy', 'Charlie']",18,6
2000-09-02,Saturday,False,146,277692,"['Uma', 'Tyler', 'Sophia', 'Noah']",14,4
2000-09-03,Sunday,False,239,397457,"['Alice', 'Bob', 'Uma', 'Hannah', 'Quinn', 'Eve']",22,6
2000-09-04,Monday,False,190,174420,"['Olivia', 'Hannah', 'Grace', 'Bob', 'Mia', 'Jack']",19,6
2000-09-05,Tuesday,False,80,150880,"['Liam', 'Charlie', 'Alice']",8,3
2000-09-06,Wednesday,False,166,177952,"['Bob', 'Sophia', 'Jack', 'Uma', 'Grace', 'Alice']",16,6
2000-09-07,Thursday,False,239,379771,"['Quinn', 'Ivy', 'Hannah', 'Mia', 'Paul']",23,5
2000-09-08,Friday,False,141,155946,"['Jack', 'Hannah', 'Sophia', 'Tyler', 'Alice']",14,5
2000-09-09,Saturday,False,264,519288,"['Jack', 'Liam', 'Riley', 'Eve', 'Alice', 'David', 'Paul', 'Bob', 'Noah']",26,9
2000-09-10,Sunday,False,232,327816,"['Uma', 'Ivy', 'Jack', 'Olivia', 'Liam', 'Noah', 'Frank']",23,7
2000-09-11,Monday,False,238,280840,"['Frank', 'David', 'Sophia', 'Jack', 'Alice', 'Paul', 'Ivy', 'Noah']",23,8
2000-09-12,Tuesday,False,154,228998,"['Kevin', 'Hannah', 'Charlie', 'Jack', 'Bob', 'Alice']",15,6
2000-09-13,Wednesday,False,134,85894,"['Charlie', 'Uma', 'Tyler', 'Alice']",13,4
2000-09-14,Thursday,False,158,197026,"['David', 'Jack', 'Bob', 'Noah', 'Grace', 'Riley']",15,6
2000-09-15,Friday,False,239,383356,"['Ivy', 'Quinn', 'Jack', 'Kevin', 'Tyler', 'Sophia', 'Alice']",23,7
2000-09-16,Saturday,False,261,448920,"['Liam', 'Jack', 'Ivy', 'Paul', 'Olivia', 'Bob', 'Frank', 'Grace', 'Alice']",26,9
2000-09-17,Sunday,False,250,316500,"['Kevin', 'Jack', 'Liam', 'Paul', 'Eve', 'Grace', 'Charlie', 'Alice']",25,8
2000-09-18,Monday,False,234,210600,"['Tyler', 'Noah', 'Hannah', 'Uma', 'Grace', 'Ivy']",23,6
2000-09-19,Tuesday,False,113,174020,"['Paul', 'Liam', 'Alice', 'Riley']",11,4
2000-09-20,Wednesday,False,83,60922,"['Jack', 'Grace', 'Olivia']",8,3
2000-09-21,Thursday,False,233,371635,"['Paul', 'David', 'Liam', 'Jack', 'Mia', 'Alice', 'Frank']",22,7
2000-09-22,Friday,False,186,320292,"['Noah', 'Ivy', 'David', 'Uma', 'Riley']",18,5
2000-09-23,Saturday,False,217,425103,"['Bob', 'Mia', 'Charlie', 'Paul', 'Grace', 'Alice', 'Jack']",20,7
2000-09-24,Sunday,False,302,381426,"['Uma', 'Hannah', 'Eve', 'Paul', 'Frank', 'Jack', 'Grace', 'Riley', 'Olivia']",30,9
2000-09-25,Monday,False,192,171456,"['Tyler', 'Frank', 'Sophia', 'Alice', 'Kevin', 'Quinn']",18,6
2000-09-26,Tuesday,False,188,182172,"['David', 'Liam', 'Mia', 'Eve']",18,4
2000-09-27,Wednesday,False,82,98564,"['Uma', 'Alice', 'Frank']",8,3
2000-09-28,Thursday,False,158,97644,"['Noah', 'Olivia', 'Liam', 'Quinn', 'Alice']",15,5
2000-09-29,Friday,False,111,216228,"['Bob', 'Quinn', 'David']",11,3
2000-09-30,Saturday,False,381,696468,"['Tyler', 'Olivia', 'Frank', 'David', 'Noah', 'Riley', 'Ivy', 'Liam', 'Bob', 'Mia', 'Kevin', 'Jack']",38,12
2000-10-01,Sunday,False,327,476439,"['Quinn', 'Jack', 'Hannah', 'Uma', 'Kevin', 'Ivy', 'David', 'Liam']",32,8
2000-10-02,Monday,False,214,244816,"['Sophia', 'Mia', 'Kevin', 'Eve', 'Quinn']",21,5
2000-10-03,Tuesday,False,191,308465,"['Noah', 'Paul', 'Frank', 'Eve', 'Sophia', 'Olivia']",19,6
2000-10-04,Wednesday,False,118,105964,"['Tyler', 'Alice', 'David', 'Frank']",11,4
2000-10-05,Thursday,False,123,97170,"['Sophia', 'Paul', 'Riley', 'Grace']",12,4
2000-10-06,Friday,False,130,224250,"['Noah', 'Bob', 'Hannah', 'Eve']",13,4
2000-10-07,Saturday,False,258,464916,"['Jack', 'Frank', 'Tyler', 'Bob', 'Noah', 'David', 'Mia', 'Paul']",25,8
2000-10-08,Sunday,False,123,166050,"['Mia', 'Alice', 'Ivy']",11,3
2000-10-09,Monday,False,245,484855,"['Tyler', 'Grace', 'Alice', 'Hannah', 'Quinn', 'Kevin', 'Sophia']",23,7
2000-10-10,Tuesday,False,226,412450,"['Quinn', 'Eve', 'Grace', 'Hannah', 'Alice', 'Noah', 'Bob']",22,7
2000-10-11,Wednesday,False,150,136800,"['Sophia', 'Tyler', 'Alice', 'Bob', 'Noah', 'Charlie']",15,6
2000-10-12,Thursday,False,221,200447,"['Kevin', 'Jack', 'Charlie', 'Tyler', 'Liam', 'Bob', 'Sophia', 'Alice']",22,8
2000-10-13,Friday,False,170,336940,"['Hannah', 'Noah', 'Sophia', 'Olivia', 'Ivy']",17,5
2000-10-14,Saturday,False,249,407862,"['Hannah', 'David', 'Ivy', 'Mia', 'Riley', 'Olivia', 'Alice']",24,7
2000-10-15,Sunday,False,115,105915,"['Quinn', 'David', 'Bob']",11,3
2000-10-16,Monday,False,155,181815,"['Kevin', 'Liam', 'Noah', 'Grace', 'Charlie']",15,5
2000-10-17,Tuesday,False,192,294912,"['Jack', 'Riley', 'Noah', 'Mia', 'Bob', 'Hannah', 'Frank']",19,7
2000-10-18,Wednesday,False,200,173200,"['Eve', 'Liam', 'Riley', 'Grace', 'Frank', 'Olivia', 'Alice']",20,7
2000-10-19,Thursday,False,244,347212,"['Sophia', 'Kevin', 'Paul', 'Quinn', 'Grace', 'Olivia', 'Charlie']",24,7
2000-10-20,Friday,False,175,172375,"['Noah', 'Kevin', 'Quinn', 'Sophia', 'Frank', 'Jack']",17,6
2000-10-21,Saturday,False,296,255152,"['Mia', 'Grace', 'Charlie', 'Sophia', 'Liam', 'Bob', 'Paul', 'Tyler', 'Alice']",29,9
2000-10-22,Sunday,False,243,347490,"['Liam', 'Quinn', 'Bob', 'Alice', 'Kevin', 'Uma', 'Hannah']",24,7
2000-10-23,Monday,False,164,141532,"['Liam', 'Mia', 'Ivy', 'Frank']",16,4
2000-10-24,Tuesday,False,110,207570,"['Mia', 'Paul', 'Jack']",11,3
2000-10-25,Wednesday,False,129,249357,"['Alice', 'Quinn', 'David', 'Noah']",12,4
2000-10-26,Thursday,False,192,187392,"['Liam', 'Sophia', 'Grace', 'Frank', 'Riley', 'Jack', 'Bob', 'Alice']",19,8
2000-10-27,Friday,False,182,148512,"['Alice', 'Olivia', 'Sophia', 'Riley', 'Jack', 'Tyler', 'Grace']",18,7
2000-10-28,Saturday,False,358,509434,"['Tyler', 'Hannah', 'Riley', 'Alice', 'Mia', 'Eve', 'Quinn', 'Liam', 'Frank', 'Grace']",35,10
2000-10-29,Sunday,False,332,621504,"['Tyler', 'Ivy', 'David', 'Kevin', 'Mia', 'Riley', 'Paul', 'Jack', 'Frank', 'Noah']",33,10
2000-10-30,Monday,False,182,363818,"['Ivy', 'David', 'Paul', 'Bob', 'Alice', 'Frank']",18,6
2000-10-31,Tuesday,False,204,288660,"['Olivia', 'Noah', 'Quinn', 'Jack', 'Sophia', 'Mia']",20,6
2000-11-01,Wednesday,False,137,84803,"['Olivia', 'Hannah', 'Mia', 'Alice']",13,4
2000-11-02,Thursday,False,163,132682,"['Riley', 'Olivia', 'Uma', 'Paul', 'Alice']",15,5
2000-11-03,Friday,False,238,417928,"['Frank', 'Kevin', 'David', 'Charlie', 'Ivy', 'Hannah', 'Jack']",23,7
2000-11-04,Saturday,False,238,327488,"['Sophia', 'Jack', 'Hannah', 'Tyler', 'Quinn', 'David', 'Alice']",23,7
2000-11-05,Sunday,False,115,142485,"['Jack', 'Tyler', 'Eve']",11,3
2000-11-06,Monday,False,216,286200,"['Jack', 'Grace', 'Tyler', 'Bob', 'Quinn', 'Paul', 'Alice']",21,7
2000-11-07,Tuesday,False,230,199410,"['Paul', 'Liam', 'Riley', 'Mia', 'David', 'Jack', 'Bob']",23,7
2000-11-08,Wednesday,False,84,56196,"['Liam', 'Noah', 'Bob']",8,3
2000-11-09,Thursday,False,111,130203,"['Riley', 'Eve', 'Charlie', 'Alice']",11,4
2000-11-10,Friday,False,126,160902,"['Quinn', 'Grace', 'Riley', 'Alice']",11,4
2000-11-11,Saturday,False,399,689472,"['Eve', 'Riley', 'Liam', 'Bob', 'Jack', 'Quinn', 'David', 'Paul', 'Noah', 'Charlie', 'Mia', 'Alice']",39,12
2000-11-12,Sunday,False,293,327281,"['Frank', 'Alice', 'Noah', 'Hannah', 'Tyler', 'Quinn', 'Uma', 'Liam', 'Bob']",29,9
2000-11-13,Monday,False,89,106800,"['Tyler', 'Noah', 'Bob']",8,3
2000-11-14,Tuesday,False,162,228420,"['Sophia', 'Jack', 'Bob', 'Kevin', 'Tyler', 'Riley']",16,6
2000-11-15,Wednesday,False,183,164334,"['Riley', 'Ivy', 'Grace', 'Hannah', 'Noah', 'Jack']",18,6
2000-11-16,Thursday,False,212,261608,"['Liam', 'Jack', 'Alice', 'Hannah', 'Grace', 'Ivy', 'Noah']",21,7
2000-11-17,Friday,False,250,167250,"['Olivia', 'Charlie', 'Quinn', 'Jack', 'Noah', 'Liam', 'Hannah', 'Frank']",25,8
2000-11-18,Saturday,False,272,378624,"['Alice', 'Uma', 'Olivia', 'Frank', 'Noah', 'Bob', 'Grace', 'Quinn', 'Liam']",27,9
2000-11-19,Sunday,False,297,501930,"['Quinn', 'Eve', 'Charlie', 'Olivia', 'Uma', 'Tyler', 'Sophia', 'Alice']",29,8
2000-11-20,Monday,False,139,154151,"['Paul', 'Sophia', 'Noah', 'Charlie', 'Alice']",13,5
2000-11-21,Tuesday,False,190,365560,"['Mia', 'Liam', 'Olivia', 'Jack', 'Uma']",19,5
2000-11-22,Wednesday,False,139,155819,"['Jack', 'Grace', 'Quinn', 'Olivia']",13,4
2000-11-23,Thursday,False,192,168192,"['Paul', 'Mia', 'Olivia', 'Ivy', 'Frank']",19,5
2000-11-24,Friday,False,217,161448,"['Hannah', 'Charlie', 'Frank', 'Riley', 'Grace', 'Jack', 'Liam', 'Alice']",21,8
2000-11-25,Saturday,False,162,250128,"['Liam', 'Eve', 'Grace', 'Bob', 'Frank']",16,5
2000-11-26,Sunday,False,389,510757,"['Eve', 'Hannah', 'Noah', 'Liam', 'Jack', 'Sophia', 'Quinn', 'Olivia', 'Charlie', 'Grace', 'Kevin', 'Alice']",38,12
2000-11-27,Monday,False,211,296666,"['Bob', 'Frank', 'Uma', 'Ivy', 'Alice', 'Tyler', 'Jack']",21,7
2000-11-28,Tuesday,False,190,187150,"['Uma', 'Grace', 'Ivy', 'Olivia', 'Charlie']",19,5
2000-11-29,Wednesday,False,129,208593,"['Bob', 'Quinn', 'Alice', 'Olivia']",11,4
2000-11-30,Thursday,False,138,244536,"['Grace', 'Kevin', 'Mia', 'Noah']",13,4
2000-12-01,Friday,False,216,307152,"['Paul', 'Riley', 'Uma', 'Alice', 'Quinn', 'Noah', 'Frank']",21,7
2000-12-02,Saturday,False,178,330190,"['Charlie', 'Bob', 'Uma', 'Frank', 'Tyler', 'Alice']",17,6
2000-12-03,Sunday,False,301,456918,"['Mia', 'Eve', 'Charlie', 'Uma', 'Quinn', 'Sophia', 'Noah', 'Frank']",30,8
2000-12-04,Monday,False,238,476000,"['Frank', 'Kevin', 'Jack', 'Alice', 'Uma', 'Tyler', 'Noah', 'Paul']",23,8
2000-12-05,Tuesday,False,123,159162,"['Quinn', 'Hannah', 'Kevin']",12,3
2000-12-06,Wednesday,False,92,145084,"['Paul', 'Mia']",9,2
2000-12-07,Thursday,False,229,231061,"['Charlie', 'Alice', 'Noah', 'Mia', 'Eve', 'Frank', 'Kevin']",21,7
2000-12-08,Friday,False,173,197739,"['Noah', 'Kevin', 'Paul', 'Hannah', 'Grace', 'Alice']",17,6
2000-12-09,Saturday,False,269,314192,"['Sophia', 'Olivia', 'Mia', 'Kevin', 'David', 'Paul', 'Alice', 'Jack']",25,8
2000-12-10,Sunday,False,330,330000,"['Uma', 'Jack', 'Grace', 'Quinn', 'Frank', 'Ivy', 'Alice', 'Riley', 'Liam', 'Charlie']",32,10
2000-12-11,Monday,False,217,167090,"['Frank', 'Eve', 'Mia', 'Ivy', 'David']",21,5
2000-12-12,Tuesday,False,231,317856,"['Jack', 'Uma', 'Tyler', 'Bob', 'David', 'Hannah', 'Riley']",23,7
2000-12-13,Wednesday,False,85,65790,"['Jack', 'Noah', 'David']",8,3
2000-12-14,Thursday,False,187,147543,"['Ivy', 'Kevin', 'Mia', 'Charlie', 'Frank']",18,5
2000-12-15,Friday,False,174,337038,"['Ivy', 'Liam', 'David', 'Riley', 'Frank']",17,5
2000-12-16,Saturday,False,113,219446,"['Bob', 'Frank', 'David', 'Riley', 'Alice']",11,5
2000-12-17,Sunday,False,274,193444,"['Alice', 'Uma', 'Kevin', 'Frank', 'Jack', 'Ivy', 'Charlie', 'Liam', 'Riley']",27,9
2000-12-18,Monday,False,130,121680,"['Tyler', 'Bob', 'Charlie', 'David']",13,4
2000-12-19,Tuesday,False,91,91819,"['Jack', 'Paul', 'Riley', 'Alice']",9,4
2000-12-20,Wednesday,False,190,132050,"['Paul', 'Ivy', 'Uma', 'Tyler', 'Alice']",19,5
2000-12-21,Thursday,False,114,199728,"['Olivia', 'Alice', 'Paul', 'Sophia']",11,4
2000-12-22,Friday,False,223,246861,"['Alice', 'Bob', 'Tyler', 'Eve', 'Kevin', 'Jack', 'Quinn']",22,7
2000-12-23,Saturday,False,348,496596,"['Olivia', 'Bob', 'Charlie', 'Noah', 'Liam', 'Jack', 'Kevin', 'Uma', 'Ivy', 'Mia']",34,10
2000-12-24,Sunday,False,199,255317,"['Tyler', 'Alice', 'Quinn', 'Mia', 'Jack', 'Bob']",19,6
2000-12-25,Monday,False,234,209196,"['Olivia', 'Bob', 'Charlie', 'Grace', 'Noah', 'Tyler', 'Uma', 'Alice']",23,8
2000-12-26,Tuesday,False,199,251337,"['Riley', 'Liam', 'Bob', 'Mia', 'Noah', 'Paul']",19,6
2000-12-27,Wednesday,False,86,57018,"['Mia', 'Grace']",8,2
2000-12-28,Thursday,False,182,346710,"['Bob', 'Charlie', 'Grace', 'Mia', 'Liam', 'Alice']",18,6
2000-12-29,Friday,False,139,118567,"['Alice', 'Noah', 'Bob', 'Ivy', 'Grace']",13,5
2000-12-30,Saturday,False,276,405720,"['Charlie', 'Tyler', 'Riley', 'Jack', 'Olivia', 'Alice', 'Quinn', 'Uma', 'Noah']",27,9
2000-12-31,Sunday,False,354,430110,"['Mia', 'Hannah', 'Sophia', 'Bob', 'Charlie', 'Frank', 'Alice', 'Quinn', 'Ivy', 'Olivia', 'Noah']",35,11
2001-01-01,Monday,False,124,122760,"['Mia', 'Kevin', 'Riley', 'Noah']",12,4
2001-01-02,Tuesday,False,185,222555,"['Uma', 'Frank', 'Quinn', 'Riley', 'Hannah']",18,5
2001-01-03,Wednesday,False,125,142625,"['Liam', 'David', 'Bob', 'Noah']",12,4
2001-01-04,Thursday,False,185,133200,"['Noah', 'Grace', 'Uma', 'Paul', 'Tyler']",18,5
2001-01-05,Friday,False,127,187452,"['Bob', 'Uma', 'Riley', 'Charlie']",12,4
2001-01-06,Saturday,False,228,368220,"['Riley', 'Olivia', 'Hannah', 'Liam', 'Ivy', 'Grace', 'Alice']",22,7
2001-01-07,Sunday,False,347,498292,"['Grace', 'Frank', 'Alice', 'Riley', 'Jack', 'Hannah', 'Ivy', 'Bob', 'Paul', 'Olivia', 'Charlie', 'Kevin']",34,12
2001-01-08,Monday,False,98,73598,"['David', 'Tyler', 'Alice']",9,3
2001-01-09,Tuesday,False,121,159115,"['Tyler', 'Uma', 'Jack', 'Alice']",12,4
2001-01-10,Wednesday,False,250,186250,"['Olivia', 'Riley', 'Jack', 'Paul', 'Noah', 'Kevin', 'Uma', 'Frank', 'Bob']",25,9
2001-01-11,Thursday,False,90,148590,"['Tyler', 'David', 'Alice']",9,3
2001-01-12,Friday,False,235,453315,"['Jack', 'Tyler', 'Charlie', 'Hannah', 'Quinn', 'Uma']",23,6
2001-01-13,Saturday,False,347,417441,"['Alice', 'Tyler', 'Uma', 'David', 'Jack', 'Sophia', 'Grace', 'Paul', 'Ivy', 'Riley']",33,10
2001-01-14,Sunday,False,295,410345,"['Kevin', 'Paul', 'Charlie', 'Tyler', 'Olivia', 'Grace', 'Frank', 'David', 'Alice', 'Riley']",29,10
2001-01-15,Monday,False,244,305488,"['Hannah', 'Alice', 'Ivy', 'Olivia', 'Sophia', 'Riley', 'Liam', 'Frank']",24,8
2001-01-16,Tuesday,False,147,129948,"['Mia', 'Bob', 'Frank', 'Eve']",14,4
2001-01-17,Wednesday,False,221,156468,"['Hannah', 'Uma', 'Liam', 'Quinn', 'Noah', 'Jack']",22,6
2001-01-18,Thursday,False,83,99268,"['David', 'Liam']",8,2
2001-01-19,Friday,False,158,187862,"['Alice', 'Grace', 'Olivia', 'David', 'Paul']",15,5
2001-01-20,Saturday,False,242,432454,"['Grace', 'Sophia', 'Bob', 'Frank', 'Uma', 'Olivia', 'Alice', 'Quinn']",24,8
2001-01-21,Sunday,False,223,216756,"['Quinn', 'Tyler', 'Olivia', 'Kevin', 'Grace', 'Noah', 'Riley']",22,7
2001-01-22,Monday,False,219,214401,"['Noah', 'Paul', 'Kevin', 'Hannah', 'Quinn', 'Grace']",21,6
2001-01-23,Tuesday,False,92,69644,"['Charlie', 'Quinn', 'Alice']",9,3
2001-01-24,Wednesday,False,228,351120,"['Riley', 'Charlie', 'Frank', 'Grace', 'Paul', 'Noah', 'Quinn', 'Alice']",22,8
2001-01-25,Thursday,False,148,150664,"['Mia', 'Tyler', 'David', 'Alice']",14,4
2001-01-26,Friday,False,131,167549,"['Liam', 'Grace', 'Paul', 'Bob']",13,4
2001-01-27,Saturday,False,313,233811,"['Tyler', 'Paul', 'Riley', 'Hannah', 'Kevin', 'Noah', 'Uma', 'Jack', 'Mia']",31,9
2001-01-28,Sunday,False,288,222048,"['Grace', 'Riley', 'Olivia', 'Eve', 'Jack', 'Hannah', 'Bob', 'Ivy', 'Alice']",27,9
2001-01-29,Monday,False,202,159378,"['Uma', 'Ivy', 'Liam', 'Mia', 'Alice']",20,5
2001-01-30,Tuesday,False,191,364619,"['Paul', 'Riley', 'Alice', 'Liam', 'Olivia', 'Kevin', 'Bob']",19,7
2001-01-31,Wednesday,False,143,256256,"['Hannah', 'Ivy', 'Bob', 'Noah', 'Alice']",14,5
2001-02-01,Thursday,False,119,135303,"['Charlie', 'Eve', 'Olivia']",11,3
2001-02-02,Friday,False,152,208392,"['Grace', 'Olivia', 'Alice', 'Mia', 'Bob']",14,5
2001-02-03,Saturday,False,356,612320,"['Paul', 'Liam', 'Sophia', 'Charlie', 'Kevin', 'Alice', 'Mia', 'Frank', 'Quinn', 'Jack', 'Grace']",35,11
2001-02-04,Sunday,False,245,433160,"['Riley', 'Alice', 'Tyler', 'Paul', 'Ivy', 'Olivia', 'Eve']",24,7
2001-02-05,Monday,False,161,300265,"['Tyler', 'Ivy', 'Bob', 'Quinn']",16,4
2001-02-06,Tuesday,False,138,189198,"['Sophia', 'Grace', 'Charlie', 'David']",13,4
2001-02-07,Wednesday,False,215,158240,"['Alice', 'Bob', 'Uma', 'Hannah', 'Ivy', 'Paul']",21,6
2001-02-08,Thursday,False,201,125625,"['Noah', 'Tyler', 'David', 'Sophia', 'Mia', 'Bob']",20,6
2001-02-09,Friday,True,421,788112,"['Quinn', 'David', 'Alice', 'Mia', 'Grace', 'Bob', 'Hannah', 'Riley', 'Noah', 'Frank', 'Charlie', 'Uma', 'Jack']",40,13
2001-02-10,Saturday,False,119,152677,"['Liam', 'Hannah', 'Sophia']",11,3
2001-02-11,Sunday,False,351,344331,"['Hannah', 'Paul', 'Grace', 'Liam', 'Ivy', 'Bob', 'Riley', 'Eve', 'Quinn', 'Alice']",35,10
2001-02-12,Monday,False,172,309600,"['Sophia', 'Eve', 'Liam', 'Ivy']",17,4
2001-02-13,Tuesday,False,243,346275,"['David', 'Bob', 'Ivy', 'Uma', 'Alice', 'Tyler', 'Kevin']",24,7
2001-02-14,Wednesday,False,101,121200,"['Grace', 'Ivy', 'Alice']",9,3
2001-02-15,Thursday,False,135,82755,"['Mia', 'Kevin', 'Noah', 'Bob', 'Alice']",13,5
2001-02-16,Friday,False,165,138270,"['Ivy', 'Paul', 'Riley', 'Liam', 'Alice']",16,5
2001-02-17,Saturday,False,359,681741,"['Hannah', 'Kevin', 'Sophia', 'Noah', 'Tyler', 'Jack', 'David', 'Paul', 'Eve', 'Olivia', 'Alice']",35,11
2001-02-18,Sunday,False,104,128440,"['Riley', 'Frank', 'Olivia', 'Jack', 'Alice']",10,5
2001-02-19,Monday,False,250,230500,"['Grace', 'Charlie', 'Bob', 'Quinn', 'Kevin', 'Olivia', 'Ivy', 'Alice']",25,8
2001-02-20,Tuesday,False,127,94742,"['Olivia', 'Quinn', 'Alice', 'Sophia']",12,4
2001-02-21,Wednesday,False,187,180455,"['Paul', 'Eve', 'Riley', 'Frank', 'Mia']",18,5
2001-02-22,Thursday,False,140,161980,"['Olivia', 'Charlie', 'Paul', 'Sophia', 'Alice']",14,5
2001-02-23,Friday,False,136,93432,"['Noah', 'Paul', 'Riley', 'Alice', 'Grace']",12,5
2001-02-24,Saturday,False,391,416415,"['Olivia', 'Tyler', 'Riley', 'Noah', 'Frank', 'Ivy', 'Jack', 'Alice', 'Charlie', 'Mia', 'Eve', 'Grace', 'Bob']",39,13
2001-02-25,Sunday,False,378,238518,"['Jack', 'Eve', 'Hannah', 'Bob', 'Quinn', 'Frank', 'Mia', 'Grace', 'Alice', 'Ivy', 'Olivia']",37,11
2001-02-26,Monday,False,178,309720,"['Jack', 'Quinn', 'Frank', 'Tyler', 'Liam']",17,5
2001-02-27,Tuesday,False,164,173676,"['Liam', 'David', 'Hannah', 'Paul']",16,4
2001-02-28,Wednesday,False,143,168597,"['Tyler', 'Paul', 'Uma', 'Alice']",14,4
2001-03-01,Thursday,False,237,332274,"['Bob', 'Ivy', 'Uma', 'Olivia', 'Alice', 'Charlie', 'Sophia']",22,7
2001-03-02,Friday,False,229,320829,"['Ivy', 'David', 'Frank', 'Eve', 'Paul', 'Alice']",21,6
2001-03-03,Saturday,False,204,195024,"['David', 'Alice', 'Bob', 'Hannah', 'Kevin', 'Olivia', 'Riley']",19,7
2001-03-04,Sunday,False,106,163452,"['Olivia', 'Bob', 'Charlie', 'Riley']",10,4
2001-03-05,Monday,False,125,202375,"['Hannah', 'Frank', 'Quinn', 'Alice']",12,4
2001-03-06,Tuesday,False,214,294250,"['Frank', 'Paul', 'Uma', 'David', 'Olivia', 'Grace']",21,6
2001-03-07,Wednesday,False,238,379134,"['Hannah', 'Bob', 'Frank', 'Eve', 'Noah', 'Quinn', 'Grace']",23,7
2001-03-08,Thursday,False,162,291114,"['Bob', 'Sophia', 'Hannah', 'Kevin', 'Noah', 'Frank']",16,6
2001-03-09,Friday,False,142,241400,"['Olivia', 'Tyler', 'Bob', 'Eve']",14,4
2001-03-10,Saturday,False,389,397558,"['Riley', 'Bob', 'Quinn', 'David', 'Tyler', 'Ivy', 'Grace', 'Charlie', 'Sophia', 'Alice', 'Paul', 'Jack']",38,12
2001-03-11,Sunday,False,137,98366,"['Liam', 'Uma', 'Tyler']",13,3
2001-03-12,Monday,False,80,76720,"['Sophia', 'David', 'Alice']",8,3
2001-03-13,Tuesday,False,222,404484,"['Charlie', 'Eve', 'Quinn', 'Hannah', 'Mia']",22,5
2001-03-14,Wednesday,False,172,311664,"['Hannah', 'Ivy', 'Frank', 'Riley', 'Grace', 'Alice']",17,6
2001-03-15,Thursday,True,158,238264,"['Uma', 'David', 'Jack', 'Bob', 'Noah']",15,5
2001-03-16,Friday,False,112,219632,"['Paul', 'Kevin', 'David']",11,3
2001-03-17,Saturday,False,319,423632,"['Charlie', 'Mia', 'Paul', 'Kevin', 'Liam', 'Sophia', 'Frank', 'Riley', 'Quinn']",31,9
2001-03-18,Sunday,False,146,246886,"['Jack', 'Hannah', 'Olivia', 'Ivy']",14,4
2001-03-19,Monday,False,218,356430,"['Bob', 'Quinn', 'Riley', 'Liam', 'Alice', 'Olivia', 'Frank', 'Jack']",21,8
2001-03-20,Tuesday,False,144,247104,"['Eve', 'Noah', 'Frank', 'David', 'Alice']",14,5
2001-03-21,Wednesday,False,164,111848,"['Sophia', 'Alice', 'Grace', 'Liam', 'Olivia', 'Noah']",16,6
2001-03-22,Thursday,False,179,156088,"['Eve', 'Paul', 'Tyler', 'Kevin', 'Alice']",17,5
2001-03-23,Friday,False,191,340935,"['Grace', 'Kevin', 'Liam', 'Eve', 'Bob', 'Noah']",19,6
2001-03-24,Saturday,False,303,187557,"['Olivia', 'Noah', 'Eve', 'Ivy', 'Alice', 'Hannah', 'Frank', 'Charlie', 'Paul']",29,9
2001-03-25,Sunday,False,381,355092,"['Bob', 'David', 'Paul', 'Uma', 'Kevin', 'Quinn', 'Alice', 'Frank', 'Eve', 'Sophia', 'Riley', 'Noah']",38,12
